timestamp,class,confidence,x,y,w,h,action,height,temp,speed_x,speed_y,speed_z,flight_time,battery,flight_id,video_path,detection_id
1758700940.496901,0,0.9061173796653748,506,347,194,370,move_forward,60,77.5,0,0,0,362,52,flight-006,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-006/session_2025-09-24_17-01-46.avi,flight-006_00009
1758700942.903203,0,0.8864648342132568,506,368,227,413,move_forward,60,77.5,0,0,0,365,51,flight-006,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-006/session_2025-09-24_17-01-46.avi,flight-006_00010
1758700944.790185,0,0.9113706350326538,519,343,253,454,move_forward,50,77.5,0,0,0,367,51,flight-006,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-006/session_2025-09-24_17-01-46.avi,flight-006_00011
1758700947.196033,0,0.9096621870994568,541,405,283,529,move_forward,50,77.0,0,0,0,369,50,flight-006,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-006/session_2025-09-24_17-01-46.avi,flight-006_00012
1758700949.8033931,0,0.9180147647857666,567,452,312,534,move_forward,60,77.0,0,0,0,372,50,flight-006,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-006/session_2025-09-24_17-01-46.avi,flight-006_00013
1758700952.100991,0,0.8873893618583679,577,445,338,546,move_forward,60,78.0,0,0,0,374,49,flight-006,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-006/session_2025-09-24_17-01-46.avi,flight-006_00014
1758700954.6032488,0,0.8964969515800476,612,455,450,526,move_right,60,77.0,0,0,0,376,49,flight-006,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-006/session_2025-09-24_17-01-46.avi,flight-006_00015
1758700957.100346,0,0.9462776184082032,484,442,414,551,move_forward,60,77.0,0,0,0,379,49,flight-006,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-006/session_2025-09-24_17-01-46.avi,flight-006_00016
1758700959.7013671,0,0.9410017132759094,442,463,437,514,move_forward,60,76.5,0,0,0,381,48,flight-006,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-006/session_2025-09-24_17-01-46.avi,flight-006_00017
1758700961.7050052,0,0.917962372303009,452,455,499,527,move_forward,60,77.0,0,0,0,384,48,flight-006,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-006/session_2025-09-24_17-01-46.avi,flight-006_00018
1758700966.0227149,0,0.9267446398735046,518,420,519,599,move_forward,50,76.5,0,0,0,386,47,flight-006,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-006/session_2025-09-24_17-01-46.avi,flight-006_00019
1758700968.537576,0,0.9521361589431764,711,462,496,514,move_right,60,76.5,0,0,0,390,47,flight-006,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-006/session_2025-09-24_17-01-46.avi,flight-006_00020
1758700971.026624,0,0.9417672157287598,588,431,460,574,move_right,60,76.0,0,0,0,393,46,flight-006,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-006/session_2025-09-24_17-01-46.avi,flight-006_00021
1758701027.038843,0,0.8094595074653625,512,264,105,185,move_forward,70,81.5,0,0,0,405,43,flight-007,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-007/session_2025-09-24_17-03-40.avi,flight-007_00000
1758701029.005706,0,0.848015546798706,513,275,111,199,move_forward,70,81.0,0,0,0,408,43,flight-007,/Users/vishwanibhagya/Development/Capturing Video/DJITelloPy/djitellopy/dataset/flight-007/session_2025-09-24_17-03-40.avi,flight-007_00001
